상품등록일시,품번,상품명,상품이미지,레이블,카테고리,기장,스타일,성별,패턴,시즌,핏,색상,소재,넥라인,가격,상품정보
1625678966.0,1482,모던 헨리넥 니트,1482.png,,[],[],['밀리터리'],남성,[],['초겨울'],[],[],['아크릴'],[],72000, 세련된 디자인으로 제작된 헨리넥 단추 니트 입니다. 부드러운 터치감의 아크릴 원단으로 편안한 착용감과 활동성이 굉장히 좋습니다. 세련된 느낌의 하찌 패턴과 트렌디한 실루엣이 어울어져 포멀한 스타일에서 캐주얼한 스타일까지 다양한 스타일링이 가능한 활용성 최고의 데일리 니트 입니다.
1643931576.0,1483,APS 라운드 워싱 니트,1483.png,,[],[],['네추럴'],남성,[],['봄'],[],[],['APS원사'],[],31000," APS 원사로 제작된 두툼한 세미 오버핏 라운드 니트입니다.최고가 독일산 STOLL 롱 배딩 정밀 편직기계로 제작되어 니트의 짜임과두께감이 매우 견고한 제품입니다. 오리지널 워싱 처리로 세탁 후에도변형을 최소화하여 오랫동안 원형을 유지하여 착용하실 수 있습니다.내추럴하면서 따뜻한 느낌의 파스텔 톤으로 FW 시즌에 어울리는 컬러감으로 제작되었으며, 세미오버핏 디자인으로 자연스러운 핏을 연출하여체형에 구애없이 누구나 예쁘게 입으실 수 있도록 제작되었네요.부드러운 터치감으로 맨살에 착용하셔도 전혀 부담이 없으며,두툼한 두께감으로 한겨울까지 착용하실 수 있는 제품입니다."
1627269171.0,1484,APE 폴라 니트,1484.png,,[],[],['고급'],남성,[],['초겨울'],[],[],['아크릴'],[],70000, 도톰한 두께감과 깔끔한 디자인으로 제작된 아페 남자 폴라 니트 소개할게요고급 아크릴 소재로 도톰한 두께감과 부드러운 착용감이 높은 폴라니트입니다.한겨울까지 계속 착용 가능하시며 단품으로도 예쁘며한겨울 코트나 점퍼 이너로도 착용이 좋은 니트입니다.깔끔한 기본핏으로 누구나 부담없이 착용하기 좋은아페 폴라 니트! 추천드립니다.
1643931576.0,1485,소년 전사 오버핏 맨투맨,1485.png,,[],[],['여리여리'],여성,[],['여름'],[],[],['면'],[],54000,
1627269171.0,1486,꽈배기 터틀넥 폴라 니트,1486.png,,[],[],['클래식'],남성,[],['늦가을'],[],[],['아크릴'],[],13000," 한겨울철 이너용으로 활용하기좋은왕꽈배기 터틀넥 니트 소개해드릴게요APS 소재를 기반으로 제작해서 아크릴소재와는비교도 안될만큼 부드럽고 보온성이 뛰어난 니트입니다.롱슬라브 소매와 목,소매,밑단에 시보리 마감으로실용성과 트렌드함을 더했으며스판사를 핵심으로 사용하여 컬러감이 고급스럽습니다.한겨울철까지 좋은 두께감과 놀라운 신축성으로겨울철 이너용 끝판왕 폴라 니트 입니다."
1627269171.0,1487,기본 5컬러 라운드 긴팔티,1487.png,,[],[],['밀리터리'],여성,[],['겨울'],[],[],"['폴리', '폴리혼방', '혼방']",[],55000," 베이직한 디자인의 다양한컬러로 준비한 무지라운드 긴팔티를 소개드려요부드럽고 탄탄한 특양면 원단으로 제작하여 촉감이 부드럽고적당한 두께감으로 원단자체가 가벼워 봄,가을에 편안하게 착용하기 좋습니다.베이직한 디자인에 8가지 다양한 컬러구성으로남녀공용으로 착용이 가능하여 커플룩, 시밀러룩으로 활용하실 수 있으며심플하게 아우터안에 이너로 활용하시거나 단품으로 활용하셔도 좋은 데일리한 긴팔아이템입니다."
1627269171.0,1488,소매 배색 포인트 후드티,1488.png,,[],[],['밀리터리'],남성,[],['초겨울'],[],[],['면'],[],53000,
1627269171.0,1489,레이 반폴라 티셔츠,1489.png,,[],[],['하늘하늘'],혼성,[],['여름'],[],[],['폴리'],[],39000," 가성비좋고 후끈한 보온성이 좋은 기모 반폴라티 입니다.피부에 닿는 촉감이 굉장히 부드러워서 착용감이 특히 너무나좋구요, 11가지 다양한 컬러구성에 넥부분 부담스럽지 않은반목 디자인으로 바람은 막아주면서도 스타일리쉬하게 입기좋은아이템입니다. 합리적인 가격대로 겨울철 베이직 이너로 손색없는데일리 아이템입니다."
1627269171.0,1490,드랍핏 슬라브 긴팔티,1490.png,,[],[],['네추럴'],남성,[],['늦가을'],[],[],['면'],[],56000," 슬라브원단으로 촉감이 부드럽고 적당한 두께감으로원단 자체가 가벼워서 편안하게 착용이 가능합니다. 원단이 얇으면 넥라인이 쉽게 늘어나는데, 넥라인을 더 탄탄하게 제작하여 늘어짐을 최대한 방지하였습니다. 4계절 내내 착용하기 좋고 기본컬러부터 화려한 컬러감까지 훌륭한 제품입니다. 저렴한 상품의 가격이지만 봉제 및 원단의 퀄리티를 올리고자 대량발주하여 가격을 다운시킨 제품입니다.사이즈는 2사이즈 준비하였습니다."
1643931576.0,1491,데일리 오버핏 워싱 긴팔티,1491.png,,[],[],['데일리'],혼성,[],['사계절'],[],[],"['면', '워싱면']",[],75000," 사계절을 책임질 원단감 좋은 긴팔 티셔츠입니다!부담스럽지 않은 오버핏으로 제작하여착용자의 취향에 따라 매우 다양한 코디연출이 가능한데요~앞뒤 길이를 다르게 재단한 언발란스 옆트임 공법으로봄, 가을, 겨울철에는 니트나 맨투맨등의 상의속 레이어드 포인트로도 활용도 높아소장가치 확실한 제품이라 자부드려요~ 미니멀한 디자인과 부드러운 밀크워싱으로착용감이 진짜 좋아 꼭 한 벌쯤은 소장해 두시길 추천드려요!"
1643931576.0,1492,하울 V넥 긴팔티,1492.png,,[],[],['데일리'],여성,[],['여름'],[],[],['면'],[],63000," 베이직한 디자인의 다양한컬러로 준비한 무지 V넥 긴팔티를 소개드려요부드럽고 탄탄한 특양면 원단으로 제작하여 촉감이 부드럽고적당한 두께감으로 원단자체가 가벼워 봄,가을에 편안하게 착용하기 좋습니다.베이직한 디자인에 5가지 다양한 컬러구성으로남녀공용으로 착용이 가능하여 커플룩, 시밀러룩으로 활용하실 수 있으며심플하게 아우터안에 이너로 활용하시거나 단품으로 활용하셔도 좋은 데일리한 긴팔아이템입니다."
1643931576.0,1493,밀라노 무지 베이직 폴라티,1493.png,,[],[],['걸리시'],남성,[],['한여름'],[],[],"['면', '혼방', '면혼방']",[],55000, 부드럽고 포근한 착용 감이 느껴지는 폴라티셔츠입니다.스판이 함유되어 신축성이 굉장히 좋으며입었을 때 편안한 착용감을 자랑합니다.부담스럽지 않은 오버핏 라인으로어느 아이템과 매치하여도 잘 어울려간절기 시즌 단품으로 활용하시거나셔츠 또는 아우터와 레이어드 하셔도 좋은 아이템입니다.
1643931576.0,1494,볼드 하모니 기모 맨투맨,1494.png,,[],[],['페미닌'],남성,[],['겨울'],[],[],"['기모', '면']",[],79000, 프린팅이 매력적인 맨투맨입니다. 앞판은 로고포인트로 제작하고 등판은 프린팅이 들어감으로 한층 더 멋스럽고 유니크합니다.기존베이직한 색감과 민트계열 색감이 추가됨으로써 색감도 굿!안감은 기본쭈리가 아닌 기모원단으로 보온성까지 굿!전체적인 핏은 세미오버핏으로 단독으로도 입기좋고레이어드 스타일로 입기에도 딱좋은 사이즈입니다.
1643931576.0,1495,NY 우먼 백프린팅 후드티,1495.png,,[],[],['빈티지'],혼성,[],['사계절'],[],[],['면'],[],25000, 백 프린팅의 스트릿한 감성의 전사 프린팅이 있는 박시한 오버핏 남자 후드 티셔츠로 100~110까지 여유롭게 착용가능한 프리사이즈로 제작된 남자 오버핏 후드입니다 박시한 핏으로 제작되어 편안하지만 시크한 실루엣으로 착용이 가능하며 부드러운 촉감의 면 소재로 제작되어 편안하면서도 부드럽게 착용하실 수 있으시며 청바지와 함께 매치하면 캐주얼하면서도 스트릿한 감성을 느껴보실 수 있습니다.
1625678966.0,1496,베르 반폴라 니트,1496.png,,[],[],['캐주얼'],남성,[],['한여름'],[],[],"['스판', '아크릴', '폴리']",[],58000," 퀄리티가 느껴지는 상품으로 보들보들하면서부드러운 터치감을 자랑합니다.쫀쫀하게 늘어나는 텐션감과 신축성이 매우 좋아활동하기 편안하며, 크리한 컬러감이 느껴지는 상품입니다.깔끔한 무지 디자인으로 다양한 팬츠와 아우터에 잘어울리며여유있게 착용하실 수 있는 루즈핏입니다."
1643931576.0,1497,오버핏 캐시미어 골지니트,1497.png,,[],[],['유니크'],남성,[],['간절기'],[],[],['캐시미어'],[],59000," 고급스런 캐시미어 소재에 골지패턴으로깔끔하게 입기 좋은 니트입니다.오버한 사이즈지만 너무 부하지 않아겨울에 이너로 입어주어도 전혀 답답하지 않으며원단자체에 무게감이 있어 네츄럴하게 떨어지는 핏감이 너무 예쁩니다.스타일컷처럼 댄디한 코디부터 캐주얼코디까지 모두 활용하기 좋으며터치감이 정말 좋아 자주 손이가게 될 아이템입니다.지금부터 겨울,봄까지 즐기기 좋은 니트로 추천드리는 제품입니다."
1625678966.0,1245,옆트임 오픈카라 분또 반팔티,1245.png,,[],[],['소녀소녀'],남성,[],['가을'],[],[],"['스판', '폴리']",[],12000," 은은한 파스텔톤 색감으로 제작된 베이직한 오픈카라 반팔 티셔츠 입니다.과하지 않은 세미 오버핏과 베이직한 디자인으로 면바지,슬랙스등과 잘 어울려댄디룩, 심플룩, 모던룩, 캐주얼룩등 다양한 스타일에 매치하기 좋습니다.가벼운 원단감과 부드러운 착용감으로 편안하게 착용하기 좋으며스판이 5%나 들어가 있어 활동성 또한 매우 좋은 아이템입니다."
1627269171.0,1246,리미티드 분또 라운드 반팔,1246.png,,[],[],['빈티지'],혼성,[],['한여름'],[],[],['면'],[],57000, 백프린팅이 멋스러운 오버핏 반팔티를 소개드려요제품 뒷면 레터링 프린팅이 멋스럽게 프린팅되어 있어 유니크함을 더했으며앞면에는 영문 레터링 디자인으로 심플하게 제작되었습니다.오버한 핏감으로 누구나 착용하기 좋아 커플룩으로도 좋으며체형에 구애없이 착용하실 수 있습니다.개성있는 티셔츠를 찾으시는 분들에게 추천드리는 아이템입니다.
1627269171.0,1247,[1+1+1+1+1=5장]엠보 링클프리 오버핏 반팔티,1247.png,,[],[],['유니크'],여성,[],['가을'],[],[],['면'],[],63000,"베이직한 데일리 오버핏 반팔티를 소개드려요가벼운 재질과 편안한 착용감으로 입을 수 있으며,탄성도 좋고 구김이 적은 엠보 소재의 반팔티랍니다.오버한 핏감으로 누구나 착용하기 좋아 커플룩으로도 좋으며체형에 구애없이 착용하실 수 있습니다.데일리한 티셔츠를 찾으시는 분들에게 추천드리는 아이템입니다."
1627269171.0,1248,렛츠 자수 오버핏 반팔 티셔츠,1248.png,,[],[],['사파리'],혼성,[],['겨울'],[],[],['면'],[],34000," 영문 레터링 포인트 반팔 티셔츠 상품입니다.코튼 원단으로 제작되었으며 깔끔한 기본핏 디자인으로편안하게 착용하기 좋고 깔끔한 프린팅 디자인으로다양한 시즌 코디에 잘 어울립니다.일상패션은 물론, 시즌 바캉스 룩에 남녀공용 아이템으로도 추천드립니다.^^"
1627269171.0,1249,컬러풀 베이직 반팔 티셔츠,1249.png,,[],[],['네추럴'],혼성,[],['사계절'],[],[],['면'],[],28000, 피부에 닿는 터치감이 좋고 부드러운20수 워싱 면 원단으로 예민한 피부에도부닶없이 착용 할 수 있는다양한 20컬러의 활용도 놓은 오버핏무지 여름 반팔티셔츠입니다.어디서도 볼 수 없는 가성비 최고의상품으로 퀄리티 높게 제작되어꼭 강추드리고 싶은 아이템이랍니다.넥 부분 갈라삼 봉제처리로 마감하여견고하게 제작되었으며 남녀노소 누구나 착용하기 좋은가성비 최고의 아이템이랍니다.
1625678966.0,1503,캐시미어 데일리 라운드니트,1503.png,,[],[],['나긋'],여성,[],['가을'],[],[],['캐시미어'],[],40000, 고품질의 캐시미어 라운드 니트를 소개합니다너무 오버하지 않은 레귤러 핏으로 편안하면서도 자연스러운 실루엣을 연출하며부드럽고 보온성 좋은 캐시미어 원단으로 깔끌거림 없이 착용이 가능합니다군더더기 없이 깔끔한 마감처리로 품질을 한층더 높인 고품질의 니트로실제 받아보시면 더욱 만족하실 만한 아이템입니다.데일리하고 베이직한 기본 라운드넥 디자인으로 아우터속 이너로 활용하셔도 좋으며셔츠와 레이어드하거나 단품으로 착용하셔도 멋스럽게 착용하실 수 있습니다.
1643931576.0,1504,컬러 배색 P 라운드 니트,1504.png,,[],[],['여리여리'],혼성,[],['사계절'],[],[],['아크릴'],[],42000," 컬러배색이 인상적인 라운드 니트 입니다.귀여운 세가지 색상이 배색이 되어 포인트를주었습니다탄탄하게 짜인 하찌 니트로 소매나 밑단,라운드넥까지 마감처리가 잘된 제품입니다."
1627269171.0,1505,단가라 라운드 니트,1505.png,,[],[],['센슈얼'],여성,[],['한여름'],[],[],['아크릴'],[],25000, 베이직하고 깔끔한 기본 라운드 디자인미니멀한 작은줄의 단가라 패턴과루즈한 오버핏 사이즈의 단가라 니트입니다.편하게 착용할 수 있도록 가벼우면서 견고하고탄탄한 짜임으로 제작되었으며부드러운 소프트 아크릴 원사로 제작되어맨살에 착용해도 거슬거림 없는 착용감을 주는 제품입니다.
1643931576.0,1506,아파트 레터링 라운드 니트,1506.png,,[],[],['캐주얼'],남성,[],['여름'],[],[],"['아크릴', '폴리']",[],79000, 아파트 레터링이 들어간 세련된 레터링 니트입니다.부드러운 아크릴원단으로 작된 오버핏니트 이구요~청바지나 면바지와 니트코디하기 좋으며데일리 니트로 입기에 좋은 남자 라운드 니트입니다.루즈한 핏감으로 남녀공용으로도 입기 너무나 좋은 제품으로전판 레터링으로 유니크함을 한껏 살린 제품입니다.또한 비비드한 컬러감이 너무나 좋은 잇 아이템 제품입니다.
1643931576.0,1507,넥라인 포인트 하찌 니트,1507.png,,[],[],['여성스러운'],여성,[],['간절기'],[],[],['아크릴'],[],19000, ﻿부드러운 착용감이 일품인 오버핏 하찌니트입니다.맨살에 착용하셔도 부드러운 촉감으로 불편함 없이 착용 가능하며넉넉한 사이즈로 누구나 체형에 맞게 착용 가능하게 제작되었구요~단품으로도 너무 이쁘고 이너로도 멋스러운 코디가 가능한 니트예요!데일리룩으로 멋스럽게 즐겨주세요 :
1643931576.0,1508,12컬러 오버핏 맨투맨,1508.png,,[],[],['클래식'],여성,[],['초겨울'],[],[],['면'],[],57000," 여유있는 루즈핏,적당한 두께감의 맨투맨입니다.보송한 터치감과 코튼 원단으로 소프트한 착용감을느끼실 수 있구요!12가지 컬러구성으로 다양하게 연출 가능합니다.L, XL 두가지 사이즈로 체형에 맞게 초이스 해주시면 되구요~다양한 하의와 활용하기 좋아 추천드립니다."
1627269171.0,1509,12컬러 베이직 무지 후드티,1509.png,,[],[],['미니미니'],혼성,[],['초겨울'],[],[],"['면', '쭈리', '쭈리면']",[],58000,
1643931576.0,1510,배색 포인트 니트 조끼,1510.png,,[],[],['프레피'],혼성,[],['봄'],[],[],"['아크릴', '아크릴모델']",[],14000,
1643931576.0,1511,유니온 프린팅 맨투맨,1511.png,,[],[],['센슈얼'],여성,[],['겨울'],[],[],['면'],[],44000, 심플한 디자인의 레터링으로 제작된 맨투맨입니다.여유있는 오버핏 라인과 신축성 좋은 면재질로누구나 편하게 스타일링 가능하며 베이직한 컬러감으로 다양한 팬츠와 코디 가능한 제품입니다.봄 시즌을 맞이하여 신상으로 나온 맨투맨입니다.
1643931576.0,1512,리번 베이직 기모 긴팔티,1512.png,,[],[],['소녀스러운'],혼성,[],['여름'],[],[],"['기모', '면']",[],56000," 프리사이즈로 제작된 무지라인 긴팔티 입니다.겨울 시즌에 딱 입기좋은 적당한 두께감과 기모안감으로 이루어져편하게 착용할 수 있으며, 간절기시즌엔 아우터 안 이너로도 활용도 높게 착용할 수 있습니다.또한, 사이즈는 100~110까지 편하게 입기좋고,약간의 9부길이감의 소매로 더욱 편한 코디를 연출할 수 있는 아이템 입니다."
1643931576.0,1513,꽈베기 브이넥 배색포인트 니트,1513.png,,[],[],['클래식'],남성,[],['초겨울'],[],[],['아크릴'],[],59000," 피셔맨 패턴으로 제작된 상품이며, 배색 브이넥디자인으로 나와셔츠, 티셔츠, 목폴라 등 다양한 이너와 코디하기 일품인 상품 입니다!저렴한 니트와 차원이다른 국내 고급 털실을 사용하였으며,좀 더 짱짱한 니트를 만들기위해 탄탄한 짜임을 통해높은 퀄리티로 나온 니트상품 입니다!여름빼고 3계절 모두 착용이가능하며, 적당한 오버핏감으로 만나볼 수 있어남녀공용으로 커플니트로 딱인 상품입니다!"
1643931576.0,1514,스미스 포켓 박스 쭉티,1514.png,,[],[],['걸리시'],혼성,[],['초겨울'],[],[],['면'],[],36000,
1643931576.0,1515,골덴 후드 아노락,1515.png,,[],[],['걸리시'],혼성,[],['한여름'],[],[],"['폴리', '폴리에스테르']",[],14000, 코듀로이 소재의 후드 아노락으로 트렌디한 디자인의 상품으로안쪽 후리스 원단의 안감으로 고급지게 마감을 하여한 겨울에도 착용가능하게 제작 되었습니다.오버핏 프리사이즈로 데일리로 코디하기 좋은 핏입니다.컬러는 코듀로이의 대표적인 베이지 컬러와 카키 컬러로어디든 코디하기 좋은 컬러들로 구성 되었어요.완성도 높고 트렌디한 디자인의 상품으로 겨울 데일리룩으로 추천드립니다.
1643931576.0,1516,셀린 라운드 니트,1516.png,,[],[],['페미닌'],여성,[],['여름'],[],[],"['아크릴', '코튼', '폴리']",[],65000," 내 몸에 잘맞으면서 깔끔하게 입을 수 있는 니트를옷장 속에서 찾아보면 정작 괜찮은 니트는 없더라고요.단벌은 물론 도톰한 울 자켓이나 울 코트 이너로 활용해도 좋고그위에 가디건을 걸쳐도 자연스러운 핏을 보여주는 니트에요.넥, 소매, 밑단 시보리의 견고함과 짱짱함을 느껴보실 수 있습니다.내몸에 꼭 맞더라도 복원력이 좋은 소재를 사용하여편안함을 느껴보실 수 있습니다."
1627269171.0,1517,니트지 심플 반폴라,1517.png,,[],[],['걸리시'],혼성,[],['늦가을'],[],[],"['면', '폴리']",[],29000, 간절기에서 겨울까지 데일리로 활용하기 좋은니트지 반폴라티 신상품이 출고되었습니다브랜드 티셔츠 제품들만 취급하는 전문공장에서작업하여 완성도를 높였습니다.또한 국내 컨템포러리 브랜드에서 사용하는 니트지 원단으로제작하여 내구성이 뛰어나고 터치감이 우수합니다.
1643931576.0,1518,APS 올데이 니트,1518.png,,[],[],['유니크'],혼성,[],['겨울'],[],[],['APS원사'],[],67000," APS 원사로 제작된 두툼한 세미 오버핏 라운드 니트입니다.최고가 독일산 STOLL 롱 배딩 정밀 편직기계로 제작되어 니트의 짜임과두께감이 매우 견고한 제품입니다. 오리지널 워싱 처리로 세탁 후에도변형을 최소화하여 오랫동안 원형을 유지하여 착용하실 수 있습니다.내추럴하면서 따뜻한 느낌의 파스텔 톤으로 FW 시즌에 어울리는 컬러감으로 제작되었으며, 세미오버핏 디자인으로 자연스러운 핏을 연출하여체형에 구애없이 누구나 예쁘게 입으실 수 있도록 제작되었네요.부드러운 터치감으로 맨살에 착용하셔도 전혀 부담이 없으며,두툼한 두께감으로 한겨울까지 착용하실 수 있는 제품입니다."
1643931576.0,1519,양털 반집업 하이넥 맨투맨,1519.png,,[],[],['밀리터리'],남성,[],['여름'],[],[],['폴리'],[],39000," 오버핏 라인으로 제작된 챠밍 양털 반집업 맨투맨고급스러운 폴리 원단으로 제작되 가볍고 소프트한 터치감이 좋은 제품양털 소재로 포근하여 따뜻하게 입기 좋으며 몽글몽글한 텍스처가 돋보이는 제품루즈하게 떨어지는 숄더 라인으로 내추럴한 핏이 멋스러운 제품넥라인 반집업 디테일로 다양한 이너와 레이어드하기 좋은 제품소매,밑단에는 탄탄한 시보리로 마무리를 해주어 늘어짐을 방지해준 제품바스트 라인의 센스있는 영문 자수 디테일로 트렌디한 포인트를 준 제품심플한 디자인이지만 밋밋하지 않은 디테일로 퀄리티를 높여주었으며,매력적인 3가지 컬러로 부담없이 매년 입기 좋아 소장가치 높아 추천드리는 제품남녀 공용으로 착용 가능, 시밀러 룩 아이템으로 추천"
1643931576.0,1520,프리미엄 하찌 알파카 니트,1520.png,,[],[],['하늘하늘'],혼성,[],['사계절'],[],[],"['나일론', '아크릴', '알파카', '울']",[],9000," 알파카 울 소재의 부드러운 니트입니다.부담스럽지 않은 파스텔 톤 색감으로 어떤 하의에도 잘 매치되고,짜임이 탄탄해 단독착용으로도 레이어드해서도 너무 이쁜니트입니다.밑단 트임이 들어가 레이어드하기도 너무 좋은소재, 색감, 핏, 무엇하나 빠지지않는 강력추천 니트입니다."
1643931576.0,1521,찬스 백프린팅 오버핏 맨투맨,1521.png,,[],[],['소녀소녀'],여성,[],['한여름'],[],[],"['면', '쭈리', '쭈리면']",[],55000, 기본 밝은 배색감이 너무나 이쁜 베이직한 컬러에시즌 포인트가되는 형광색으로 포인트 찬스레터링이 들어가 시선을 확 사로잡는 매력적인가성비 최고의 아이템입니다.힘있는 쭈리원단으로 제작하여 늘어짐이 없으며헤리작업으로 목 늘어짐 또한 방지되어있습니다.핏 수정의 수정을 거처 오버한 핏의 여리여리한핏으로 퀄리티에 자부하는 제품입니다.
1627269171.0,1522,WISHBIRD 양털후드,1522.png,,[],[],['소녀스러운'],남성,[],['초겨울'],[],[],"['폴리', '폴리혼방', '혼방']",[],46000," 보들보들한 덤블양털로 제작된 양털후드티셔츠 입니다.어깨가 긴 가오리핏감으로 제작되었으며,편하게 즐겨입기 좋고, 넥라인 집업으로 더욱 편한 착용감과전면부 포켓위 패치라인으로 레터링까지 더해져하나만으로도 편한 스타일을 연출할 수 있는 데일리 후드 입니다."
1643931576.0,1523,Colorado 기모 맨투맨,1523.png,,[],[],['나긋'],남성,[],['가을'],[],[],"['기모', '면', '쭈리', '쭈리면', '기모쭈리면']",[],57000," 기모쭈리원단에 루즈핏,오버핏으로 제작 된콜로라도 프린팅 오버핏 기모 맨투맨입니다.이번 신상으로 나온 제품이며 프린팅으로 포인트를 준 기모 맨투맨 소개드립니다.전면부 프린팅으로 포인트를 주어 준 제품이며 기모 안감으로따뜻하게 착용이 가능한 제품입니다.맨투맨 하나로 스타일리쉬하게 코디가 가능하며청바지, 슬랙스 등 어느하의에나 코디하시기 쉬운 제품입니다."
1627269171.0,1524,오버핏 특면 긴팔라운드,1524.png,,[],[],['프레피'],여성,[],['한여름'],[],[],"['면', '특면모델']",[],10000, 착용감이 좋은 데일리한특면 긴팔티셔츠를 소개드려요베이직한 디자인에 옆트임으로 포인트를 주었으며착용시 여유 있게 떨어지는 핏이 예쁜 제품입니다.부드럽고 뽀송뽀송한 특면원단을 사용해 착용감이 좋으며오버핏으로 110사이즈까지 여유있게 착용하실 수 있습니다.데님이나 슬랙스등 어느 코디에나 매치하거나아우터 안에 이너로 활용해도 좋은 활용도 높은 베이직한 긴팔티셔츠입니다.
1643931576.0,1525,사선 피셔맨 비비드 니트,1525.png,,[],[],['하늘하늘'],혼성,[],['한여름'],[],[],['아크릴'],[],19000, 아크릴과 코튼소재로 클래식한 디자인의작은 빗살 무늬 패턴 라운드니트인데요오버핏으로 핏감 예쁘게 제작된사이즈별로 측률을잡은 남성니트입니다엠보느낌의 빗살패턴이 정말 매력적이구요사선 패턴으로 코디연출하기 귀여운니트인데요일상룩으로 데일리하게 스타일링하기에 좋은캐주얼 아이템인데요봄 가을시즌에는 단품으로도 이쁘지만겨울에는 안에 이너용으로 레이어드하기에도 좋은두깨감을 가진 남자 오버핏니트입니다
1643931576.0,1526,컴퍼니 백프린팅 긴팔쭉티,1526.png,,[],[],['센슈얼'],여성,[],['초겨울'],[],[],"['면', '혼방', '면혼방']",[],36000," 트렌디한 프린팅이 멋스러운 긴팔티셔츠를 소개드려요부드러운 면소재로 제작하여 착용감이 좋으며앞면에는 심플한 레터링이 뒷면에는 트렌디한 디자인의 프린팅이 새겨져 있어단품으로 활용해도 좋은 기본 긴팔티셔츠입니다.베이직한 디자인으로 아우터,셔츠등과 함께 레이어드용으로 활용해도 좋으며밋밋한 일반 티셔츠와는 달리 센스있고 트렌디한 프린팅으로 청바지 슬랙스와 함께 포인트 아이템으로도 활용하기 좋은 아이템입니다."
1643931576.0,1527,아케이드 백프린팅 후드티,1527.png,,[],[],['센슈얼'],혼성,[],['가을'],[],[],['면'],[],37000,
1627269171.0,1528,배색띠 스티치 라운드 니트,1528.png,,[],[],['빈티지'],여성,[],['가을'],[],[],['아크릴'],[],69000," 유니크한 패턴의 니트입니다.스티치 패턴으로 포인트를 주어더욱 멋스러우며 고급 소재가 함유 되어있어보온성이 탁월한 제품입니다.오버핏으로 나와 체형에 구애없이 입을수 있으며슬랙스등과 함께 댄디하게 입어주셔도 좋으며면팬츠,데님팬츠등과 함께 캐쥬얼하게연출하셔도 좋을 제품입니다."
1643931576.0,1529,로스앤젤로스 자수 맨투맨,1529.png,,[],[],['유니크'],남성,[],['겨울'],[],[],['면'],[],29000," 봄신상 루즈핏 로스엔젤레스 자수 맨투맨입니다.지금 시즌에 입기 좋은 소재로로 제작되었습니다.루즈핏 라인으로 제작되어 체형에 구애받지 않고 즐겨 입으실 수 있습니다.소매 배색 포인트가 들어갔으며, 소매,밑단 시보리가 있어 처짐없이 입으실 수 있습니다.슬랙스, 청바지 등 코디해도 데일리룩으로 스타일링하기 좋습니다."
1643931576.0,1530,리드로프 잔골지 맨투맨,1530.png,,[],[],['밀리터리'],여성,[],['늦가을'],[],[],"['면', '혼방', '면혼방']",[],54000, 깔끔하게 떨어지는 루즈한 핏감으로 언제 어디서나 부담없이 착용하시기에도 좋은 잔골 맨투맨을 여러분들에게 소개합니다. 매력적인 잔잔한 골지 패턴으로 유행에 타지 않고 오래 오래 즐기시기에도 좋아 매일 매일 입고싶어지는 아이템입니다. 다양한 6가지 컬러구성으로 취향에 폭이 넓어 다양한 팬츠 아이템과도 멋스럽게 어울려 언제 어디서나 즐기시기에 좋은 아이템입니다.
1643931576.0,1531,쉐도우 폴라 니트,1531.png,,[],[],['클래식'],혼성,[],['겨울'],[],[],"['면', '혼방', '면혼방']",[],52000," 이번에 소개해드릴 아이템은 지니베이직폴라티셔츠입니다.부드러운 겉감으로 보온성이 우수하고, 넉넉한 사이즈로 다양한 체형이 착용 가능합니다.목폴라 부분이 탄탄해서 오랫동안 입기 좋으며기본아이템이라서 이너로도, 단독으로도 착용하기 좋습니다.코트안 이너로 입었을 때 깔끔하고 시크한 분위기 연출이 가능하고청바지나 슬랙스와 입기에도 좋습니다.색상은 다양하게 6컬러로 준비하였으니굿초이스하셔서 다양한 코디연출을 즐겨보세요^^"
1643931576.0,1532,퍼펙트 데끼 포켓 쭉티,1532.png,,[],[],['클래식'],여성,[],['초겨울'],[],[],"['면', '스판', '면스판']",[],56000," 편안해서 계속입고 싶어지는 엣지 데끼 긴팔티셔츠 소개합니다.지금부터 쭈욱 입기 좋은 4컬러로 구성되어옷장에 하나쯤은 필요한 아이템 입니다.기존의 다른 티셔츠와는 다르게 스판이 함유되어 활동 시 편안함을 주며자켓, 가디건, 코트 등 이너로도 활용하기 좋은 아이템으로핏또한 오버사이즈로 편안한 피팅감을 느끼실 수 있습니다.청바지, 슬랙스, 면바지 등과 매치하여심플하면서도 데일리한 코디가 가능합니다."
1643931576.0,1533,유니티드 백프린팅 긴팔티,1533.png,,[],[],['고급'],혼성,[],['겨울'],[],[],['면'],[],17000, 스트릿 느낌의 긴팔 티셔츠 제품으로미니멀한 가슴 레터링 나염과 뒷면 나염이 매력적인 티셔츠입니다.간절기에 입기에 딱 좋은 긴팔티로서전체적으로 디자인도 상당히 멋지게 나온 아이템으로추천해 드리는 봄신상 긴팔 티셔츠!!
1627269171.0,1534,멘티 카라 니트,1534.png,,[],[],['드레시'],여성,[],['여름'],[],[],['아크릴'],[],72000," 가공 처리로 맨 살에 닿아도 까끌거림 없는부들부들한 재질 거기다 예쁜 핏까지!신축성 또한 뛰어나 착용감이 편하며지금부터 봄 자켓 코트 속 포인트 이너로데일리로 활용하기 좋은 제품입니다봉제,박음질 등 깔끔하게 제작되었습니다."
